Angle,Intensity
90.616,104
90.626,112
90.637,126
90.647,106
90.657,112
90.667,90
90.677,133
90.688,119
90.698,100
90.708,113
90.718,112
90.728,121
90.739,118
90.749,114
90.759,93
90.769,85
90.779,123
90.789,87
90.8,104
90.81,139
90.82,84
90.83,114
90.84,121
90.851,118
90.861,94
90.871,112
90.881,110
90.891,117
90.902,114
90.912,115
90.922,107
90.932,118
90.942,105
90.953,103
90.963,99
90.973,131
90.983,100
90.993,99
91.004,111
91.014,117
91.024,92
91.034,115
91.044,104
91.054,118
91.065,95
91.075,98
91.085,99
91.095,90
91.105,110
91.116,103
91.126,117
91.136,128
91.146,98
91.156,94
91.167,99
91.177,108
91.187,98
91.197,110
91.207,101
91.218,111
91.228,94
91.238,96
91.248,116
91.258,102
91.269,120
91.279,100
91.289,87
91.299,116
91.309,104
91.32,97
91.33,95
91.34,115
91.35,103
91.36,94
91.37,118
91.381,122
91.391,92
91.401,101
91.411,116
91.421,114
91.432,103
91.442,103
91.452,112
91.462,109
91.472,115
91.483,106
91.493,111
91.503,117
91.513,116
91.523,96
91.534,125
91.544,96
91.554,105
91.564,118
91.574,95
91.585,92
91.595,93
91.605,107
91.615,94
91.625,117
91.635,120
91.646,122
91.656,115
91.666,115
91.676,97
91.686,116
91.697,84
91.707,102
91.717,104
91.727,129
91.737,117
91.748,103
91.758,111
91.768,110
91.778,96
91.788,107
91.799,96
91.809,113
91.819,96
91.829,111
91.839,99
91.85,102
91.86,104
91.87,120
91.88,98
91.89,102
91.9,111
91.911,130
91.921,112
91.931,126
91.941,96
91.951,113
91.962,114
91.972,98
91.982,108
91.992,117
92.002,123
92.013,117
92.023,97
92.033,121
92.043,110
92.053,108
92.064,122
92.074,116
92.084,111
92.094,118
92.104,103
92.115,112
92.125,112
92.135,106
92.145,95
92.155,102
92.166,114
92.176,110
92.186,103
92.196,116
92.206,106
92.216,93
92.227,123
92.237,134
92.247,97
92.257,118
92.267,112
92.278,126
92.288,130
92.298,111
92.308,121
92.318,128
92.329,116
92.339,100
92.349,120
92.359,108
92.369,102
92.38,92
92.39,123
92.4,112
92.41,115
92.42,121
92.431,125
92.441,100
92.451,117
92.461,110
92.471,123
92.481,130
92.492,103
92.502,98
92.512,101
92.522,130
92.532,96
92.543,101
92.553,110
92.563,117
92.573,108
92.583,95
92.594,110
92.604,100
92.614,117
92.624,103
92.634,94
92.645,116
92.655,112
92.665,100
92.675,118
92.685,110
92.696,123
92.706,113
92.716,112
92.726,116
92.736,112
92.747,111
92.757,112
92.767,109
92.777,123
92.787,117
92.797,116
92.808,106
92.818,118
92.828,105
92.838,107
92.848,88
92.859,107
92.869,113
92.879,136
92.889,110
92.899,129
92.91,128
92.92,110
92.93,129
92.94,120
92.95,109
92.961,112
92.971,118
92.981,146
92.991,118
93.001,111
93.012,105
93.022,116
93.032,123
93.042,119
93.052,111
93.062,111
93.073,107
93.083,120
93.093,104
93.103,104
93.113,118
93.124,105
93.134,125
93.144,125
93.154,142
93.164,126
93.175,134
93.185,121
93.195,108
93.205,115
93.215,124
93.226,108
93.236,123
93.246,141
93.256,103
93.266,141
93.277,128
93.287,99
93.297,104
93.307,124
93.317,119
93.328,89
93.338,115
93.348,110
93.358,95
93.368,120
93.378,130
93.389,148
93.399,113
93.409,119
93.419,119
93.429,103
93.44,135
93.45,116
93.46,119
93.47,119
93.48,113
93.491,124
93.501,107
93.511,122
93.521,129
93.531,121
93.542,122
93.552,144
93.562,119
93.572,123
93.582,130
93.593,98
93.603,113
93.613,123
93.623,128
93.633,131
93.643,120
93.654,139
93.664,133
93.674,114
93.684,124
93.694,134
93.705,106
93.715,117
93.725,111
93.735,119
93.745,116
93.756,128
93.766,126
93.776,120
93.786,134
93.796,106
93.807,121
93.817,110
93.827,126
93.837,116
93.847,132
93.858,130
93.868,118
93.878,97
93.888,124
93.898,127
93.908,137
93.919,119
93.929,132
93.939,127
93.949,131
93.959,130
93.97,106
93.98,102
93.99,113
94,106
94.01,111
94.021,128
94.031,135
94.041,122
94.051,116
94.061,150
94.072,100
94.082,114
94.092,118
94.102,134
94.112,103
94.123,117
94.133,117
94.143,118
94.153,120
94.163,115
94.174,118
94.184,148
94.194,127
94.204,136
94.214,126
94.224,110
94.235,116
94.245,126
94.255,144
94.265,125
94.275,114
94.286,93
94.296,110
94.306,120
94.316,114
94.326,114
94.337,145
94.347,132
94.357,119
94.367,108
94.377,128
94.388,124
94.398,128
94.408,132
94.418,104
94.428,137
94.439,114
94.449,118
94.459,107
94.469,107
94.479,112
94.489,132
94.5,115
94.51,112
94.52,117
94.53,113
94.54,119
94.551,115
94.561,147
94.571,114
94.581,116
94.591,132
94.602,117
94.612,105
94.622,136
94.632,108
94.642,103
94.653,124
94.663,123
94.673,103
94.683,122
94.693,139
94.704,134
94.714,116
94.724,95
94.734,109
94.744,119
94.755,121
94.765,134
94.775,141
94.785,139
94.795,131
94.805,117
94.816,132
94.826,147
94.836,122
94.846,123
94.856,128
94.867,125
94.877,114
94.887,111
94.897,124
94.907,124
94.918,110
94.928,126
94.938,108
94.948,129
94.958,118
94.969,129
94.979,96
94.989,150
94.999,106
95.009,129
95.02,114
95.03,132
95.04,115
95.05,121
95.06,126
95.07,106
95.081,114
95.091,90
95.101,138
95.111,138
95.121,132
95.132,127
95.142,128
95.152,136
95.162,121
95.172,107
95.183,135
95.193,115
95.203,123
95.213,101
95.223,119
95.234,131
95.244,109
95.254,101
95.264,143
95.274,123
95.285,122
95.295,115
95.305,120
95.315,108
95.325,119
95.335,105
95.346,123
95.356,128
95.366,140
95.376,127
95.386,110
95.397,127
95.407,103
95.417,123
95.427,121
95.437,102
95.448,97
95.458,84
95.468,113
95.478,131
95.488,118
95.499,109
95.509,112
95.519,118
95.529,124
95.539,121
95.55,122
95.56,99
95.57,97
95.58,110
95.59,100
95.601,133
95.611,97
95.621,123
95.631,87
95.641,104
95.651,102
95.662,131
95.672,109
95.682,140
95.692,109
95.702,138
95.713,131
95.723,112
95.733,121
95.743,111
95.753,111
95.764,109
95.774,130
95.784,119
95.794,120
95.804,115
95.815,128
95.825,123
95.835,117
95.845,106
95.855,99
95.866,129
95.876,96
95.886,128
95.896,115
95.906,106
95.916,111
95.927,100
95.937,112
95.947,118
95.957,119
95.967,121
95.978,121
95.988,121
95.998,118
96.008,129
96.018,132
96.029,105
96.039,105
96.049,123
96.059,122
96.069,108
96.08,117
96.09,126
96.1,136
96.11,119
96.12,130
96.131,128
96.141,109
96.151,106
96.161,117
96.171,121
96.182,103
96.192,113
96.202,113
96.212,123
96.222,119
96.232,119
96.243,123
96.253,114
96.263,112
96.273,122
96.283,126
96.294,109
96.304,109
96.314,109
96.324,124
96.334,109
96.345,123
96.355,112
96.365,120
96.375,115
96.385,113
96.396,119
96.406,117
96.416,137
96.426,121
96.436,123
96.447,121
96.457,113
96.467,125
96.477,124
96.487,127
96.497,100
96.508,123
96.518,112
96.528,128
96.538,105
96.548,109
96.559,113
96.569,134
96.579,131
96.589,146
96.599,116
96.61,108
96.62,122
96.63,105
96.64,121
96.65,111
96.661,145
96.671,129
96.681,105
96.691,120
96.701,112
96.712,104
96.722,116
96.732,135
96.742,126
96.752,118
96.762,100
96.773,130
96.783,100
96.793,121
96.803,132
96.813,120
96.824,133
96.834,114
96.844,132
96.854,96
96.864,108
96.875,113
96.885,108
96.895,119
96.905,89
96.915,106
96.926,122
96.936,118
96.946,107
96.956,122
96.966,103
96.977,131
96.987,120
96.997,130
97.007,116
97.017,123
97.028,100
97.038,123
97.048,117
97.058,122
97.068,111
97.078,131
97.089,105
97.099,113
97.109,120
97.119,135
97.129,118
97.14,106
97.15,122
97.16,119
97.17,92
97.18,114
97.191,117
97.201,135
97.211,114
97.221,116
97.231,130
97.242,134
97.252,102
97.262,114
97.272,152
97.282,127
97.293,115
97.303,108
97.313,124
97.323,141
97.333,123
97.343,126
97.354,126
97.364,127
97.374,103
97.384,111
97.394,121
97.405,123
97.415,121
97.425,130
97.435,126
97.445,135
97.456,143
97.466,117
97.476,144
97.486,132
97.496,138
97.507,148
97.517,122
97.527,124
97.537,152
97.547,144
97.558,147
97.568,131
97.578,159
97.588,139
97.598,139
97.609,153
97.619,152
97.629,158
97.639,138
97.649,155
97.659,141
97.67,115
97.68,155
97.69,138
97.7,139
97.71,142
97.721,147
97.731,136
97.741,128
97.751,168
97.761,146
97.772,138
97.782,169
97.792,156
97.802,185
97.812,171
97.823,155
97.833,135
97.843,199
97.853,157
97.863,188
97.874,167
97.884,188
97.894,203
97.904,178
97.914,192
97.924,180
97.935,198
97.945,204
97.955,211
97.965,198
97.975,210
97.986,230
97.996,206
98.006,222
98.016,214
98.026,211
98.037,251
98.047,240
98.057,254
98.067,225
98.077,228
98.088,220
98.098,267
98.108,258
98.118,263
98.128,280
98.139,285
98.149,304
98.159,285
98.169,322
98.179,310
98.189,325
98.2,345
98.21,312
98.22,317
98.23,360
98.24,381
98.251,367
98.261,363
98.271,409
98.281,377
98.291,384
98.302,391
98.312,464
98.322,388
98.332,426
98.342,430
98.353,416
98.363,426
98.373,443
98.383,414
98.393,417
98.404,416
98.414,415
98.424,403
98.434,420
98.444,425
98.455,439
98.465,406
98.475,461
98.485,449
98.495,395
98.505,401
98.516,400
98.526,429
98.536,412
98.546,398
98.556,402
98.567,393
98.577,403
98.587,391
98.597,367
98.607,400
98.618,382
98.628,379
98.638,375
98.648,403
98.658,377
98.669,352
98.679,353
98.689,324
98.699,378
98.709,342
98.72,369
98.73,342
98.74,325
98.75,386
98.76,312
98.77,289
98.781,307
98.791,318
98.801,297
98.811,279
98.821,310
98.832,292
98.842,320
98.852,267
98.862,279
98.872,284
98.883,274
98.893,276
98.903,267
98.913,251
98.923,249
98.934,232
98.944,260
98.954,239
98.964,227
98.974,209
98.985,243
98.995,215
99.005,217
99.015,199
99.025,221
99.036,204
99.046,223
99.056,183
99.066,191
99.076,198
99.086,179
99.097,175
99.107,178
99.117,187
99.127,184
99.137,145
99.148,164
99.158,179
99.168,154
99.178,192
99.188,156
99.199,175
99.209,165
99.219,154
99.229,155
99.239,178
99.25,146
99.26,136
99.27,158
99.28,154
99.29,155
99.301,140
99.311,147
99.321,151
99.331,135
99.341,151
99.351,178
99.362,141
99.372,161
99.382,142
99.392,162
99.402,141
99.413,133
99.423,129
99.433,124
99.443,148
99.453,139
99.464,141
99.474,130
99.484,113
99.494,133
99.504,135
99.515,118
99.525,134
99.535,143
99.545,139
99.555,127
99.566,117
99.576,137
99.586,121
99.596,150
99.606,135
99.617,138
99.627,137
99.637,132
99.647,142
99.657,132
99.667,127
99.678,130
99.688,121
99.698,139
99.708,129
99.718,131
99.729,134
99.739,128
99.749,130
99.759,152
99.769,144
99.78,139
99.79,127
99.8,143
99.81,115
99.82,131
99.831,123
99.841,133
99.851,120
99.861,121
99.871,116
99.882,121
99.892,118
99.902,107
99.912,117
99.922,132
99.932,135
99.943,129
99.953,130
99.963,113
99.973,131
99.983,94
99.994,114
100.004,110
100.014,141
100.024,120
100.034,145
100.045,113
100.055,119
100.065,109
100.075,142
